ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
30,200,0.01,0,-999.0,2.5,1,1.2233671189669368,0.2214388111500467,-0.522631020774439,0.6943230234943834,209,126,83,0.0652993564324254,0.3954040174218293,0.23035168692712735,0.16505233049470194,3.047951552856505,-0.3902230613004668,0.00011468270867003658,-0.0051605480624536265
48,200,0.01,0,-999.0,2.5,1,1.3486922230012097,0.2383220600629079,-0.5752763451282354,0.7208590429802437,204,125,79,0.06578690762530065,0.40310732626925827,0.23444711694727946,0.1686602093219788,3.104619791254458,-0.36633124961864305,0.00011800258579657088,-0.013273160352197631
48,96,0.0,0,-999.0,1.5,1,1.0114724817030534,0.19119411267121889,-0.47453399198649526,0.6485175745175433,426,235,191,0.041929402587271666,0.42429955145290255,0.2331144770200871,0.19118507443281543,3.67235612406693,-0.4672713949265258,0.00010249222478985675,-0.013647004596151577
12,120,0.0,0,-999.0,1.5,1,1.1540298044825694,0.21178935348846406,-0.5206777244583218,0.6929235650555131,452,242,210,0.043749593707339274,0.4036273808749919,0.22368848729116558,0.1799388935838263,4.0061444407518,-0.4605844885516037,0.00011263667383657897,-0.013903330487921202
20,120,0.0,0,-999.0,1.5,1,1.0609587512532928,0.19846389956041754,-0.4914287229577249,0.6652055822567668,437,237,200,0.042611974257297014,0.41503607878827276,0.22882402652278488,0.18621205226548787,3.4301731814512184,-0.42115048789259235,0.00010608098539550421,-0.01399018280560655
30,96,0.0,0,-999.0,999.0,1,1.3272762448364,0.23548564320322152,-0.5776493993372209,0.705617953154881,149,73,76,0.05762855099785477,0.5093609829032049,0.28349476695052983,0.22586621595267503,4.318753172881955,-0.5285874606196312,9.51277052493859e-05,-0.018058158807644893
30,60,0.01,0,-999.0,2.5,1,0.9610740094744532,0.183651175687656,-0.46719431774753206,0.6357788980371791,241,134,107,0.062114021972307094,0.32526165247350974,0.19368783722290842,0.1315738152506013,3.6875433035383303,-0.5280518764236384,0.00012166338535595402,-0.01815703828425109
30,200,0.005,0,-999.0,1.5,1,0.9051498698423213,0.1751091778311975,-0.46335792527814157,0.6166886660042066,379,213,166,0.05330559708769421,0.39641162322043816,0.2248586101540662,0.17155301306637197,2.2519662839628642,-0.2918871148754669,0.00010355910206174102,-0.02573535150766295
48,200,0.0,0,-999.0,1.5,1,1.0851227296721286,0.20196624695044663,-0.5272747904860431,0.6608144493087513,450,249,201,0.05171292985763505,0.48381330039654163,0.26776311512708834,0.2160501852694533,3.219540434267592,-0.38111897804297834,9.633243715436234e-05,-0.028630425827137353
48,120,0.0,0,-999.0,1.5,1,0.8750556699814345,0.17043447036745807,-0.465343622621889,0.6064233692160446,425,236,189,0.04465968926737308,0.4411363193135279,0.2428980042904505,0.19823831502307743,3.173950830535718,-0.44438048042436884,9.433621739012817e-05,-0.031916172482684205
12,120,0.0,0,-999.0,999.0,1,1.1965223748580884,0.2177300431980731,-0.5684545887072101,0.6773608136199786,180,87,93,0.057693557823571474,0.5026652798543847,0.28017941883897807,0.22248586101540663,4.644609491620871,-0.5742074993189357,9.325283442107769e-05,-0.03262921047453302
30,120,0.0,0,-999.0,1.5,1,0.887866480361239,0.17243127362921662,-0.47791211268361444,0.6122898877299068,428,237,191,0.04277449132158877,0.42501462653578626,0.23389455892868752,0.19112006760709874,3.1584422828280543,-0.4376549727595289,9.738508089231955e-05,-0.03591028832609526
12,120,0.01,0,-999.0,2.5,1,1.0551989137869913,0.1976245241038852,-0.5347991793395941,0.6591259716291623,229,131,98,0.059903789897939284,0.3518494441916401,0.2058766170447897,0.14597282714685042,4.114548168133174,-0.5494056491380406,0.00011813678339587635,-0.03681876698445372
30,200,0.0,0,-999.0,1.5,1,0.8581442794169227,0.16778279320514677,-0.4700839189426591,0.599168343171509,453,248,205,0.050087759214717545,0.46697653253591626,0.2585321458753169,0.20844438666059936,2.8984792019806576,-0.4021716429282701,9.076507644837983e-05,-0.03730074910760733
48,120,0.005,0,-999.0,1.5,1,0.9284313943919456,0.17868779861659334,-0.49858783480857394,0.6267109889096247,363,209,154,0.04846258857180004,0.37635701748683614,0.21240980302931808,0.16394721445751803,2.4870008622029554,-0.33687362850590263,0.00010788936479690319,-0.03927056934221239
30,120,0.01,0,-999.0,2.5,1,0.9863241977998531,0.1874482047748811,-0.5208673054047596,0.6374214040951233,210,127,83,0.06289410388090749,0.3686862120522655,0.2157901579665865,0.152896054085679,3.510340300810947,-0.5108375092337232,0.00011041984682266825,-0.041114377722742505
48,200,0.0025,0,-999.0,1.5,1,0.9319593133107813,0.17922724779199606,-0.5094596522938557,0.6204296879126032,418,231,187,0.04904765000325034,0.451634921666775,0.2503412858350127,0.20129363583176232,2.662550899673015,-0.34986349349868207,9.569291578435577e-05,-0.04448109395930163
20,120,0.0025,0,-999.0,1.5,1,0.8528326492117277,0.16694620590801623,-0.48965028509995356,0.604542498022645,407,222,185,0.04309952545017227,0.3878957290515504,0.21549762725086133,0.17239810180068907,2.8795584922947284,-0.41459703203346854,0.00010239021202115053,-0.0476518117408283
